Step,True_X,True_Z,True_Theta,Est_X,Est_Z,Est_Theta
232,-0.7605199693727247,-2.6065071455244246,-1.5660633280112006,-0.7548991110706303,-2.6423667896847474,-2.206724420736125
233,-0.7605179866654455,-2.606507241434788,-1.5660543199247527,-0.7483569029155153,-2.6642003180336364,-2.135605806119659
234,-0.7605160039562261,-2.606507337355103,-1.5660453117684667,-0.7774558403783676,-2.6461130055248945,-2.038444128010441
235,-0.7605140212450354,-2.606507433285348,-1.5660363035419238,-0.7420678654481427,-2.6464789502271397,-1.792372135499282
236,-0.7605120385318448,-2.6065075292255018,-1.5660272952447443,-0.7346845979111546,-2.632415670613204,-1.786906506730313
237,-0.7605100558166281,-2.606507625175546,-1.566018286876593,-0.7317542635207913,-2.636372391605681,-1.8165750004063161
238,-0.7605080730993625,-2.6065077211354644,-1.5660092784371777,-0.7469841159949654,-2.5988000469335133,-1.7585534882498164
239,-0.760506090380027,-2.606507817105242,-1.566000269926249,-0.7688841069006496,-2.5982005130510024,-1.849837495118188
240,-0.7605041076586038,-2.6065079130848665,-1.5659912613436018,-0.7770730992050643,-2.57375017940914,-1.8664988115556913
241,-0.7605021249350773,-2.606508009074328,-1.5659822526890712,-0.7688039246853898,-2.630502214370213,-1.9262807348748283
242,-0.7605001422094347,-2.606508105073617,-1.565973243962541,-0.7722466808438625,-2.657014216723739,-1.9657222541106059
243,-0.7604981594816663,-2.606508201082728,-1.5659642351639358,-0.7677026538786318,-2.6220230800517905,-1.952171436774698
244,-0.7604961767517644,-2.6065082971016564,-1.565955226293225,-0.7556529895071096,-2.6303689737137295,-1.962777624632464
245,-0.7604941940197243,-2.6065083931304005,-1.5659462173504204,-0.7664211331096348,-2.613422564178346,-1.8948348687358008
246,-0.760492211285544,-2.60650848916896,-1.5659372083355787,-0.7519237958998934,-2.6028095424286226,-1.9176676525817475
247,-0.7604902285492237,-2.6065085852173366,-1.5659281992488003,-0.7585101051734987,-2.5949845346767053,-1.869617633109597
248,-0.760488245810767,-2.606508681275535,-1.5659191900902278,-0.771093039620822,-2.6149721252689733,-1.8511152153032924
249,-0.7604862630701799,-2.6065087773435596,-1.5659101808600508,-0.7582584614698703,-2.598833409479792,-1.9243686091778704
250,-0.7604842803274711,-2.60650887342142,-1.5659011715584963,-0.763131219484267,-2.5991293725467184,-1.942359300737631
251,-0.7604822975826515,-2.606508969509126,-1.5658921621858428,-0.7514047342306679,-2.6118707262846663,-1.94499404173491
252,-0.7604803148357356,-2.60650906560669,-1.5658831527424042,-0.7570252429795692,-2.625257467914844,-1.937888798189355
253,-0.7604783320867394,-2.6065091617141265,-1.5658741432285406,-0.7638153741161366,-2.6204086038533956,-1.9038240144844665
254,-0.7604763493356824,-2.6065092578314513,-1.5658651336446565,-0.7533863369915152,-2.608168171367839,-1.8821832105979
255,-0.7604743665825863,-2.606509353958683,-1.5658561239911952,-0.7351198917582608,-2.593457926646688,-1.8988907348794792
256,-0.7604723838274756,-2.606509450095842,-1.5658471142686434,-0.7414374958502911,-2.5879914044982257,-1.892604457977548
257,-0.7604704010703773,-2.60650954624295,-1.5658381044775291,-0.7499904282410021,-2.617909823916059,-1.9837774644023922
258,-0.760468418311321,-2.6065096424000322,-1.5658290946184241,-0.7301245623150643,-2.594505119642073,-1.8905414748636482
259,-0.7604664355503388,-2.6065097385671145,-1.5658200846919368,-0.7438343231304291,-2.5883221750623635,-2.010860617544552
260,-0.7604644527874652,-2.606509834744225,-1.56581107469872,-0.7384074689530329,-2.6120203216003115,-1.9925716032028309
261,-0.7604624700227378,-2.6065099309313937,-1.5658020646394637,-0.7770156185084769,-2.627111542827977,-1.932575033711604
262,-0.7604604872561959,-2.606510027128653,-1.5657930545148993,-0.7737089779159213,-2.6452066301113795,-1.8776407492046994
263,-0.7604585044878815,-2.606510123336037,-1.5657840443257973,-0.7797489780177562,-2.623195089953629,-1.862801856524084
264,-0.7604565217178392,-2.606510219553581,-1.5657750340729646,-0.782282022747856,-2.647666607105252,-1.8546472017504612
265,-0.760454538946116,-2.606510315781323,-1.5657660237572477,-0.779662229923504,-2.636957954770823,-1.9410830526586886
266,-0.7604525561727611,-2.6065104120193023,-1.5657570133795324,-0.7975176630143042,-2.620574153138822,-1.9148561859785882
267,-0.7604505733978261,-2.6065105082675606,-1.5657480029407362,-0.8048393071122573,-2.6310108428384438,-1.8219301760866697
268,-0.7604485906213646,-2.6065106045261404,-1.5657389924418195,-0.7786273436213751,-2.625249975784636,-1.7703256390907798
269,-0.7604466078434332,-2.606510700795086,-1.5657299818837727,-0.7637952535330381,-2.6158741167782495,-1.7646889073213285
270,-0.7604446250640897,-2.6065107970744448,-1.5657209712676214,-0.7842459159868012,-2.5479191198767928,-1.750739091582208
271,-0.760442642283395,-2.606510893364264,-1.5657119605944299,-0.7961040901011245,-2.574307434168679,-1.8753431258360098
272,-0.7604406595014116,-2.606510989664594,-1.5657029498652915,-0.7840055293437164,-2.6020688127500295,-1.8848402837943885
273,-0.7604386767182041,-2.6065110859754856,-1.565693939081333,-0.8036935316478472,-2.6223318077625284,-1.8778745956846041
274,-0.7604366939338393,-2.606511182296992,-1.565684928243714,-0.8089271927248641,-2.569050811262242,-1.9693995946756977
275,-0.7604347111483859,-2.606511278629168,-1.5656759173536259,-0.7995314469338315,-2.6053554954399454,-1.9068467019768134
276,-0.7604327283619148,-2.6065113749720683,-1.565666906412287,-0.8022710451414986,-2.6521790703077124,-1.775855567334204
277,-0.7604307455744986,-2.606511471325751,-1.5656578954209488,-0.7857234615485289,-2.6583712600797047,-1.7521047120167543
278,-0.7604287627862115,-2.6065115676902755,-1.5656488843808898,-0.7945525790998315,-2.6162981338935056,-1.7969322813773974
279,-0.76042677999713,-2.6065116640657005,-1.5656398732934158,-0.8210635956052876,-2.5904031569270796,-1.8604215277076261
280,-0.7604247972073319,-2.606511760452088,-1.5656308621598602,-0.8009862548258601,-2.57727712077085,-1.6505441141243615
281,-0.760422814416897,-2.606511856849502,-1.5656218509815805,-0.7732554391500557,-2.6193308836514486,-1.6051769966939724
282,-0.7604208316259067,-2.6065119532580048,-1.5656128397599636,-0.8090308536102956,-2.5778763149202133,-1.5215941550753995
283,-0.7604188488344437,-2.6065120496776624,-1.565603828496415,-0.811406951356543,-2.560683676353618,-1.4139718676186648
284,-0.7604168660425927,-2.6065121461085416,-1.5655948171923668,-0.7983352408267002,-2.5704321951585776,-1.3973333409098476
285,-0.7604148832504396,-2.606512242550709,-1.5655858058492715,-0.766891450638557,-2.613558401562388,-1.3739797459682432
286,-0.7604129004580715,-2.606512339004233,-1.565576794468602,-0.772761801205576,-2.5878622819389814,-1.4311328086839434
287,-0.7604109176655772,-2.606512435469184,-1.5655677830518546,-0.7603116940351428,-2.65842476242407,-1.427119907928522
288,-0.7604089348730466,-2.6065125319456324,-1.5655587716005404,-0.7684019196491234,-2.6623691074372973,-1.5452809561171998
289,-0.7604069520805711,-2.606512628433649,-1.5655497601161912,-0.7615654316373014,-2.633458522824383,-1.5979224101630456
290,-0.7604049692882429,-2.6065127249333067,-1.5655407486003543,-0.7509177133715097,-2.639952518104716,-1.586777049361532
291,-0.7604029864961552,-2.606512821444679,-1.5655317370545943,-0.7598839462496829,-2.6348874071491206,-1.5557306121435373
292,-0.7604010037044029,-2.606512917967839,-1.5655227254804887,-0.763176023827068,-2.6411320308084143,-1.4840932250812546
293,-0.7603990209130811,-2.606513014502862,-1.5655137138796318,-0.768992290839323,-2.6287915868202787,-1.4720707731025882
294,-0.7603970381222865,-2.6065131110498236,-1.565504702253626,-0.7599280232659122,-2.644606659111294,-1.3390307572887912
295,-0.7603950553321162,-2.606513207608799,-1.5654956906040889,-0.7558433099448101,-2.6566625754793844,-1.3447751026980181
296,-0.7603930725426681,-2.606513304179865,-1.5654866789326471,-0.7696388940835158,-2.6409451623276112,-1.1228234127590835
297,-0.7603910897540408,-2.6065134007630992,-1.5654776672409376,-0.7509950379813966,-2.6152557759637904,-1.2366200709107011
298,-0.7603891069663337,-2.6065134973585784,-1.5654686555306025,-0.7612403350692047,-2.606328555537414,-1.5259370944159603
299,-0.7603871241796466,-2.606513593966381,-1.5654596438032957,-0.762850049606141,-2.6078569690125497,-1.3749460472783643
300,-0.7603851413940801,-2.6065136905865844,-1.565450632060672,-0.7742716468113457,-2.624786011396573,-1.7677655263502035
301,-0.7603816533018759,-2.606512714904045,-1.5654173166743282,-0.7555447375826904,-2.6129716987921716,-1.699910757453467
302,-0.7603797448241703,-2.606512928336016,-1.5654094316930696,-0.7719544244645248,-2.628901711817208,-1.3452810135922653
303,-0.760377931709876,-2.6065132006485925,-1.5654031163244542,-0.7605866015036835,-2.5900686709114975,-1.324229958619742
304,-0.7603761046665586,-2.6065134483379833,-1.565396599281948,-0.7734585504114901,-2.6293984969515702,-1.422161360424873
305,-0.7603742580752741,-2.606513667832056,-1.5653897837729067,-0.7869877180643771,-2.6290120754218766,-1.5721877373066273
306,-0.7603723939722796,-2.606513863754787,-1.5653826976587586,-0.7920429062480572,-2.6139578263415286,-1.892971700625234
307,-0.760370514636884,-2.606514040554888,-1.5653753738895035,-0.8006120720003551,-2.595689125158032,-2.255251225218069
308,-0.7603686220742379,-2.6065142018925225,-1.5653678419288264,-0.7804983579811385,-2.6144131783020863,-2.115652901486505
309,-0.7603667180184573,-2.6065143507346615,-1.5653601275981568,-0.7830980289315052,-2.6126333790746714,-1.691004591681775
310,-0.7603648039686693,-2.606514489482543,-1.5653522534936772,-0.7840138890405852,-2.6227376834351483,-1.7164256669823976
311,-0.7603628812221269,-2.606514620078952,-1.5653442393910246,-0.7777077784509834,-2.624666934757972,-2.112267268682521
312,-0.7603609509025606,-2.6065147440954397,-1.5653361026010397,-0.8069944142567046,-2.610591170576508,-2.666083692159875
313,-0.7603590139843515,-2.606514862803003,-1.565327858280141,-0.7836698753876433,-2.631058119117701,-2.093387601117605
314,-0.7603570713131609,-2.6065149772293372,-1.5653195197010557,-0.7731489142706165,-2.609220464548057,-2.146744760468325
315,-0.7603551236235722,-2.6065150882052137,-1.5653110984890615,-0.8079771236614663,-2.6352526752330405,3.1027112165884034
316,-0.7603531715541985,-2.6065151964020363,-1.5653026048282088,-0.7830946323547273,-2.6431644705219632,2.306825775751162
317,-0.760351215660639,-2.606515302362258,-1.5652940476414197,-0.7841473163309987,-2.641807762383964,2.0465494003103424
318,-0.7603492564266117,-2.6065154065240117,-1.5652854347478202,-0.7788982759306965,-2.664614317777848,2.468974273734876
319,-0.7603472942735285,-2.6065155092410497,-1.5652767730002315,-0.7767058711178763,-2.656709308997293,2.839363199442563
320,-0.7603453295687445,-2.6065156107988914,-1.565268068405372,-0.7657885103293588,-2.66157737089262,1.6075928573124045
321,-0.7603433626326729,-2.6065157114278867,-1.5652593262289538,-0.7694254557604183,-2.64368248867202,2.305254653215399
322,-0.7603413937449305,-2.6065158113137956,-1.565250551087621,-0.7611855435244649,-2.636536068207371,1.7481142732062307
323,-0.7603394231496503,-2.606515910606347,-1.5652417470293785,-0.7546636553023592,-2.6109480376323284,1.4184507578402745
324,-0.7603374510600812,-2.606516009426161,-1.5652329176039872,-0.738327632411854,-2.649832477420362,1.4414146980156801
325,-0.7603354776625716,-2.6065161078703527,-1.5652240659245715,-0.7485949143632039,-2.6576321627891235,1.350827184298893
326,-0.7603335031200262,-2.6065162060170626,-1.5652151947215687,-0.7570316658582825,-2.6868470632341634,1.4246512218386358
327,-0.7603315275749066,-2.6065163039291175,-1.5652063063899595,-0.7638113290577421,-2.6884891789408956,1.4807979218396832
328,-0.7603295511518369,-2.6065164016569953,-1.565197403030649,-0.7404395491374387,-2.666386134924371,1.4479305238452396
329,-0.7603275739598709,-2.606516499241215,-1.5651884864866983,-0.7251360323326719,-2.6464155252997523,1.4135594119346029
330,-0.7603255960944646,-2.606516596714273,-1.565179558375088,-0.7344307629669279,-2.6443759168704664,1.42383515352682
331,-0.7603236176391929,-2.6065166941022038,-1.5651706201145343,-0.7383809752962989,-2.6327470635349757,1.2573392158305225
332,-0.7603216386672468,-2.6065167914258396,-1.5651616729498758,-0.7504841433699301,-2.632581823933979,1.3573906414766856
333,-0.7603196592427376,-2.6065168887018326,-1.5651527179734464,-0.7392370784768755,-2.64770041438761,1.2782102162232893
334,-0.7603176794218346,-2.606516985943471,-1.565143756143812,-0.7477810675438863,-2.631979094431518,1.2362096475161068
335,-0.760315699253759,-2.606517083161344,-1.565134788302194,-0.7353752537567785,-2.6266017572099107,1.2923488793992002
336,-0.7603137187816509,-2.6065171803638747,-1.5651258151868743,-0.7496413689796472,-2.621359619198632,1.3176651827606305
337,-0.7603117380433266,-2.606517277557751,-1.5651168374458182,-0.7571181600720981,-2.6051766317651324,1.3388278922504357
338,-0.7603097570719416,-2.6065173747482713,-1.5651078556477558,-0.7411081355880422,-2.6143041599088748,1.4185506221478639
339,-0.7603077758965681,-2.606517471939622,-1.5650988702918887,-0.7246713524212299,-2.5956394271707213,1.4684270115444855
340,-0.7603057945427026,-2.6065175691351024,-1.565089881816415,-0.7262746466381552,-2.6153846879609617,1.4489181600482997
341,-0.7603038130327076,-2.6065176663373055,-1.5650808906059954,-0.7275351428090838,-2.6090399690831863,1.539280622653271
342,-0.7603018313861998,-2.6065177635482604,-1.5650718969983135,-0.741240572811369,-2.6051394566800483,1.5578303158839215
343,-0.7602998496203891,-2.6065178607695496,-1.5650629012898247,-0.7249214351583229,-2.6072467067626817,1.599474456365562
344,-0.7602978677503756,-2.606517958002402,-1.5650539037407962,-0.7406525350555471,-2.623004349151136,1.5840819806199478
345,-0.760295885789409,-2.6065180552477645,-1.5650449045797472,-0.7328882737268719,-2.6445370332509026,1.5337636249615856
346,-0.7602939037491181,-2.6065181525063643,-1.5650359040073152,-0.7435636394178731,-2.6334967727696452,1.5376357227021928
347,-0.7602919216397086,-2.6065182497787545,-1.5650269021996748,-0.7540991547954912,-2.6248071664051564,1.5477552607519491
348,-0.7602899394701382,-2.6065183470653523,-1.5650178993115267,-0.741178688778049,-2.5881785287413384,1.6989951642804777
349,-0.7602879572482715,-2.6065184443664697,-1.5650088954787191,-0.7297089479306357,-2.610561715467543,1.710714095656925
350,-0.760285974981012,-2.606518541682335,-1.5649998908205522,-0.72479292497822,-2.6184011553901643,1.7290495574347848
351,-0.7602839926744217,-2.6065186390131134,-1.5649908854417978,-0.7227158961171378,-2.5868709536337056,1.7128411303871862
352,-0.760282010333823,-2.6065187363589217,-1.5649818794344748,-0.7392039910885918,-2.606281510828091,1.7126822629327032
353,-0.7602800279638903,-2.6065188337198397,-1.5649728728794023,-0.739191841700214,-2.629425102523082,1.7579205181617967
354,-0.7602780455687282,-2.606518931095919,-1.56496386584757,-0.742086498931468,-2.599677099245887,1.9485237494893237
355,-0.7602760631519426,-2.60651902848719,-1.564954858401335,-0.7417594622396221,-2.596582465123434,2.1308371251864293
356,-0.7602740807167002,-2.6065191258936693,-1.5649458505954725,-0.7528955871468065,-2.6026298443212235,2.203125875948701
357,-0.7602720982657835,-2.606519223315361,-1.564936842478102,-0.7394273379609643,-2.5631504710008923,2.147023366057369
358,-0.7602701158016365,-2.606519320752262,-1.5649278340914987,-0.7410634864511968,-2.560126651503814,2.2175984407119396
359,-0.7602681333264071,-2.6065194182043645,-1.564918825472799,-0.7527450933583065,-2.583106341842514,2.275671079314448
360,-0.760266150841982,-2.6065195156716565,-1.5649098166546362,-0.7454189938468073,-2.604830769648623,2.274553532118769
361,-0.640332,-2.60749,-1.5649098166546362,-0.7219760075665824,-2.591178861532844,2.28238113903759
362,-0.10108490117523615,-2.612128102491497,-1.564994110954797,-0.33866878898575253,-2.612772519611973,2.88039531919778
363,-0.05136596256964284,-2.6122830544003395,-1.5638183167532502,-0.1414521249010443,-2.58484328677623,2.9823892575586837
364,-0.05119519767723872,-2.616770624830942,-1.5655198395862266,-0.09511321786476537,-2.5728984831746375,2.989479201883282
365,-0.0514042913440046,-2.617105373609128,-1.5529738660981107,-0.05714823709940386,-2.5742805325386144,2.97633305128058
366,-0.051431506076675036,-2.6180308290368126,-1.5401806268402565,-0.11105228843981713,-2.5750096897244577,2.9842054992550655
367,-0.05149084323518899,-2.6203112704152254,-1.527385889632529,-0.11783038466571615,-2.580783236247971,3.0269027504198753
368,-0.051641475251586785,-2.6240612139065798,-1.5145702032138086,-0.12073767684139314,-2.5892580470715516,3.0453382927610066
369,-0.051524873598850454,-2.6249981018098514,-1.5130921039032148,-0.056497137790082086,-2.603986515156034,3.0628344835987735
370,-0.051495528970015185,-2.624916392022815,-1.500659483390206,-0.0374371707703752,-2.60073474175882,3.102081080410526
371,-0.05149056119193445,-2.624845866285763,-1.4882196870398698,-0.027950985600901403,-2.584780386668042,3.1130500513770794
372,-0.05148772319539246,-2.6247889658971535,-1.4757742123467559,-0.07901031203230821,-2.5860827531381307,3.1214792938826608
373,-0.05148471988083214,-2.624743478935481,-1.463323095769531,-0.05646379626235253,-2.5743169113221445,3.1175854109198196
374,-0.05148142481423834,-2.624707317966706,-1.4508674924461096,-0.07757943901502892,-2.5800360747304163,3.136982549710946
375,-0.0514779349772728,-2.624678629780161,-1.4384082654579888,-0.06929029983863565,-2.6026430285539344,3.124624530581507
376,-0.051474352807169596,-2.6246559021438247,-1.425946086123184,-0.04597630920843918,-2.59155729048625,3.0790662283066426
377,-0.05147075051310496,-2.624637924895431,-1.4134814867953727,-0.05477711474480814,-2.590642753083851,3.0898920765360605
378,-0.051467175495266956,-2.624623733551956,-1.4010148895842585,-0.039958877640448275,-2.5998694251033685,3.1001859084719054
379,-0.05146365728072055,-2.6246125601445383,-1.3885466295731002,-0.0517419334864065,-2.621920318423082,-3.079716475054385
380,-0.05146021288286653,-2.624603793326349,-1.3760769731196951,-0.024519949900142817,-2.612415835483605,-3.0208877439533457
381,-0.05145685073094678,-2.6245969464731917,-1.363606132263872,-0.044838196384790995,-2.6292293196414245,-2.8766421169416025
382,-0.051453581728945305,-2.62459186758789,-1.3511342382592628,-0.041692499738376326,-2.618100100416406,-2.8125567046131716
383,-0.051450451918880896,-2.6245881635507047,-1.3386614322729522,-0.043197507867710684,-2.6201693852636,-2.785294774692739
384,-0.0514474643176426,-2.624585268149385,-1.3261878315354811,-0.06338007667968222,-2.6177504861775294,-2.7817289576370676
385,-0.051444571722703024,-2.6245829798499614,-1.3137135159706563,-0.04251115210941923,-2.6124738459134615,-2.796852453994862
386,-0.05144176531826204,-2.6245814646607153,-1.3012385437911844,-0.052179730326023535,-2.634555722006382,-2.8121653440349315
387,-0.05143907526506687,-2.6245806965867158,-1.2887629640875313,-0.06598143508827346,-2.6349844352827545,-2.886175708176233
388,-0.05143649523217106,-2.624580305020627,-1.276286820361645,-0.061256287312658676,-2.6285261905573267,-2.925994887817662
389,-0.05143397664607548,-2.6245800185288526,-1.2638101525869079,-0.07605394650820997,-2.6360529143815303,-2.94077546693018
390,-0.051431510911395736,-2.624579964176992,-1.2513329943945761,-0.09471897239028965,-2.6201832973891257,-2.9630076251693453
391,-0.05142914227441882,-2.6245803539590544,-1.2388553638953388,-0.07009135164754297,-2.6332092821800837,-2.893293708071715
392,-0.051426887459627826,-2.6245810854436624,-1.2263772667410957,-0.046126238002413125,-2.618157149350143,-2.945848276109834
393,-0.05142469827774533,-2.6245818548298736,-1.2138987130580126,-0.0655622686857044,-2.636123195146748,-3.0235697532052837
394,-0.051422530762168316,-2.6245825572198243,-1.2014197259483146,-0.056148405364068954,-2.6384160728520056,-2.9788997984655303
395,-0.051420414385076114,-2.624583385156074,-1.188940326743161,-0.04094660024486302,-2.6413294929805153,-2.9303614735172085
396,-0.051418409596197555,-2.6245845146966076,-1.1764605170493945,-0.010980907993538463,-2.6334961764614166,-3.028884433700699
397,-0.05141651937089495,-2.6245858507992175,-1.163980285168741,-0.03692481147579063,-2.6457886524823415,-3.111320831261064
398,-0.051414682692146135,-2.6245871577235396,-1.151499629333976,-0.04692356694251943,-2.6495296438235045,-3.1273090634420972
399,-0.05141285695355525,-2.624588354526378,-1.1390185669119912,-0.048018976690233826,-2.623333482901604,-3.1255209665294807
400,-0.051411076664282254,-2.6245895904750793,-1.126537117238288,-0.06586247198919752,-2.618581837505573,-3.137385225095696
401,-0.050417802323691654,-2.622421963277069,-1.1264760382195862,-0.058008848309378316,-2.628376846900942,-3.109019888639009
402,-0.049321579795782014,-2.6201046974788897,-1.1264315065388029,-0.05452506273572409,-2.6458699613600967,3.121420389850327
403,-0.04821107949521691,-2.617766222219241,-1.1263938484612757,-0.0440322189625628,-2.654365038570507,-3.0995181543632695
404,-0.04710057225061606,-2.6154292374386356,-1.126361609718227,-0.051331462029352216,-2.658925176606549,-3.027373595975841
405,-0.045992019271154164,-2.6130968565387156,-1.1263336533200092,-0.05405564745852454,-2.648660277470634,-2.9374799155173026
406,-0.04488535381686523,-2.610768763158141,-1.126309105119981,-0.052873644038508694,-2.6521021583038205,-3.0238931142401717
407,-0.043780235747732,-2.608444189227495,-1.1262872772739392,-0.0182718772553891,-2.6531714496251744,-3.0332525657083913
408,-0.042676344709022415,-2.6061224301062875,-1.1262676229028188,-0.060363768877370994,-2.65343728346374,-3.0560755089760767
409,-0.0415734184541955,-2.603802909446077,-1.1262497057298553,-0.07496072786523145,-2.643427872529248,3.096979891761437
410,-0.040471248330846143,-2.6014851670045798,-1.1262331773094483,-0.061349179079579166,-2.625773923503668,3.1358398254846294
411,-0.03936966939627047,-2.5991688372432273,-1.1262177592034097,-0.022805784345914768,-2.630121087692896,-3.053657276611604
412,-0.03826855145984348,-2.5968536301971175,-1.1262032288485506,-0.04848769343498868,-2.630907189307481,-3.0172389411239546
413,-0.03716779180105255,-2.5945393159116343,-1.1261894083061026,-0.03657152981816595,-2.618342463385692,-2.992759133726517
414,-0.03606730938336123,-2.5922257120310443,-1.12617615529123,-0.04270324400379436,-2.5867446848109115,-2.992232185021533
415,-0.0349670402806382,-2.5899126739452147,-1.126163356014433,-0.05383053403032781,-2.5980122903915785,-3.03237314584816
416,-0.03386693406656736,-2.5876000869750477,-1.1261509194655726,-0.02232083868290686,-2.600633206630362,-3.0621034417871345
417,-0.032766950965233334,-2.5852878601760647,-1.1261387728478136,-0.03549886592075744,-2.6171905464468566,-3.02820484297469
418,-0.031667059602684455,-2.582975921425162,-1.1261268579289194,-0.03521645959040618,-2.609273230323098,-3.0857964896465866
419,-0.03056723523284348,-2.5806642135247495,-1.1261151281248316,-0.03416350083287389,-2.5807555771980843,-3.0904249676440485
420,-0.029467458337778682,-2.5783526911135146,-1.1261035461680753,-0.03430297442342648,-2.5859758895053573,-3.07386391576592
421,-0.028367713523399188,-2.5760413182167503,-1.1260920822434197,-0.031246271534712843,-2.577632349544734,-2.971384450861221
422,-0.027267988648270174,-2.5737300663037916,-1.1260807124969534,-0.029525089411564086,-2.586393450706183,-2.8503051582096894
423,-0.026168274136371725,-2.571418912747549,-1.126069417843668,-0.01757275169126228,-2.611146656874837,-2.815609087084938
424,-0.025068562434988985,-2.5691078396028897,-1.1260581830137018,-0.013200325697465575,-2.61609610396382,-2.722999167360552
425,-0.023968847587106924,-2.566796832637847,-1.1260469957894224,-0.040069168685987054,-2.6060447474677884,-2.738545471554571
426,-0.022869124894138133,-2.5644858805653294,-1.1260358463951425,-0.06180038715402964,-2.5914651646613085,-2.6733793727978403
427,-0.021769390649912575,-2.5621749744338147,-1.1260247270088999,-0.04049571662984533,-2.55234697198443,-2.7079476888014016
428,-0.020669641930880226,-2.55986410714413,-1.1260136313718787,-0.02293439667556381,-2.564149734235854,-2.711020743737871
429,-0.01956987643065505,-2.557553273066222,-1.1260025544759396,-0.017295344459047873,-2.5933853281105717,-2.599998887065294
430,-0.018470092329531815,-2.5552424677352144,-1.12599149231362,-0.023835768290887318,-2.5971041514117883,-2.547194799020669
431,-0.017370288191588597,-2.552931687610359,-1.1259804416781294,-0.03290050025998487,-2.587752513914157,-2.5711179003579643
432,-0.016270462883543006,-2.5506209298838516,-1.1259694000033207,-0.026229768975248386,-2.5758124090301995,-2.5961652024727715
433,-0.015170615510766698,-2.548310192329207,-1.1259583652356562,-0.02711174054967835,-2.568933819785281,-2.655210677072218
434,-0.01407074536683002,-2.5459994731809963,-1.125947335731767,-0.033922331741266264,-2.5684271772122447,-2.754217211749365
435,-0.01297085189371687,-2.5436887710394673,-1.12593631017649,-0.020365236912007555,-2.5675428777510536,-2.7157621155099236
436,-0.011870934650453305,-2.541378084794896,-1.1259252875172852,-0.024788846293382776,-2.571787058923012,-2.7150749997908448
437,-0.010770993288371146,-2.5390674135675826,-1.125914266911762,-0.0514992604914835,-2.558703776657715,-2.732284235142907
438,-0.009671027531603295,-2.536756756660265,-1.1259032476856954,-0.04456914371438387,-2.5514335258559915,-2.8017569698444507
439,-0.008571037161703647,-2.534446113520375,-1.1258922292994282,-0.03543013842638111,-2.5431482880904244,-2.8586852981103403
440,-0.007471022005520283,-2.532135483710097,-1.125881211320988,-0.04533516230638479,-2.5499199798657437,-2.8920249620150194
441,-0.006370981925633103,-2.5298248668826293,-1.1258701934045818,-0.043442210305170634,-2.5724569226946086,-2.9206241276167546
442,-0.00527091681281321,-2.5275142627633476,-1.1258591752733802,-0.044575629084753876,-2.569383681606674,-2.8721513783229535
443,-0.004170826580076992,-2.5252036711348698,-1.125848156705749,-0.04142581332897461,-2.5720249143670553,-2.8523512712096584
444,-0.003070711157996963,-2.5228930918252086,-1.125837137524224,-0.02742161819759266,-2.5544535012858542,-2.8180334503304167
445,-0.0019705704910039958,-2.5205825246983764,-1.1258261175866948,-0.020168633042060884,-2.55347232392022,-2.8059725220426426
446,-0.0008704045344707194,-2.5182719696469307,-1.1258150967793479,-0.022204920507598057,-2.5501092156172795,-2.7022258906713916
447,0.0002297867475886256,-2.5159614265860677,-1.1258040750110176,-0.03327045329626028,-2.550854947549107,-2.5785830933839327
448,0.0013300033843328812,-2.5136508954489307,-1.12579305220867,-0.009134553792126939,-2.5460084786477437,-2.532192527453191
449,0.0024302453995252993,-2.511340376182896,-1.1257820283137807,0.011696777960770535,-2.50428225399201,-2.5538837071475964
450,0.003530512812662919,-2.509029868746623,-1.1257710032794486,-0.013283989051047568,-2.5051886980344866,-2.4893616375013035
451,0.004630805639867799,-2.506719373107717,-1.1257599770680724,-0.01346275072825126,-2.5308711862603337,-2.4191850390880023
452,0.005731123894590406,-2.5044088892408736,-1.1257489496495006,-0.007567580231650492,-2.521152099624766,-2.379621192637505
453,0.0068314675881649516,-2.502098417126412,-1.125737920999547,-0.021089717924164045,-2.539398784684377,-2.3665694138505757
454,0.007931836730247669,-2.4997879567491066,-1.1257268910988034,-0.010079818439534352,-2.51847858911367,-2.322838410130191
455,0.00903223132916322,-2.4974775080972647,-1.125715859931688,-0.013035433509670406,-2.5078544480514458,-2.3329160210216666
456,0.010132651392178543,-2.4951670711619913,-1.1257048274856865,0.0019070529003165611,-2.470679649457597,-2.315691118962359
457,0.011233096925718746,-2.4928566459366115,-1.125693793750743,-0.0021591890846411384,-2.4714866183660993,-2.344705908817761
458,0.012333567935538373,-2.4905462324162086,-1.12568275871877,0.020531539830118094,-2.4652001101460463,-2.467533303127413
459,0.013434064426856726,-2.48823583059726,-1.1256717223832613,0.011379345805959885,-2.505104675644078,-2.5394892036281207
460,0.014534586404465259,-2.4859254404773465,-1.1256606847389774,0.017294960044665086,-2.500586797876057,-2.6103567553670297
461,0.015635133872812252,-2.483615062054926,-1.125649645781696,0.007620840480481256,-2.487706314156334,-2.544751278982286
462,0.016735706836070445,-2.4813046953291495,-1.1256386055080134,-0.011751144384794403,-2.5103355474701394,-2.6664343579399246
463,0.017836305298190462,-2.47899434029972,-1.1256275639151798,-0.02222654020057317,-2.488740826681648,-2.7286672574790467
