Step,True_X,True_Z,True_Theta,Est_X,Est_Z,Est_Theta
233,-0.7605179866654455,-2.606507241434788,-1.5660543199247527,-0.7583943818480686,-2.5976969828770624,1.0653305363952303
234,-0.7605160039562261,-2.606507337355103,-1.5660453117684667,-0.7592827183121406,-2.6005548441015742,1.0497399181018938
235,-0.7605140212450354,-2.606507433285348,-1.5660363035419238,-0.7580373061045967,-2.6023055315536086,1.0136031591328052
236,-0.7605120385318448,-2.6065075292255018,-1.5660272952447443,-0.7604081443467908,-2.594887701439187,0.966286632820945
237,-0.7605100558166281,-2.606507625175546,-1.566018286876593,-0.7616464663235588,-2.5937429319959966,0.8914427707205513
238,-0.7605080730993625,-2.6065077211354644,-1.5660092784371777,-0.7598667353833622,-2.5982657844943464,0.8704123083000924
239,-0.760506090380027,-2.606507817105242,-1.566000269926249,-0.7604169382294342,-2.603859022945423,0.8578307559060684
240,-0.7605041076586038,-2.6065079130848665,-1.5659912613436018,-0.7619516301654384,-2.6048811294691063,0.821167940153684
241,-0.7605021249350773,-2.606508009074328,-1.5659822526890712,-0.7599089877996436,-2.602374215930521,0.7862343205470909
242,-0.7605001422094347,-2.606508105073617,-1.565973243962541,-0.7606426445297784,-2.600171084903155,0.7045611358183976
243,-0.7604981594816663,-2.606508201082728,-1.5659642351639358,-0.7527829318002718,-2.607299592745166,0.6551110400792794
244,-0.7604961767517644,-2.6065082971016564,-1.565955226293225,-0.7579709539366994,-2.6034558090729845,0.6344756132062076
245,-0.7604941940197243,-2.6065083931304005,-1.5659462173504204,-0.7619132178013495,-2.603420018094747,0.573751600448905
246,-0.760492211285544,-2.60650848916896,-1.5659372083355787,-0.7577807671311616,-2.60520729150959,0.6156758321483302
247,-0.7604902285492237,-2.6065085852173366,-1.5659281992488003,-0.756972238645111,-2.6008379422995054,0.6347753553797112
248,-0.760488245810767,-2.606508681275535,-1.5659191900902278,-0.7623137291327308,-2.599992815132611,0.5160302792970395
249,-0.7604862630701799,-2.6065087773435596,-1.5659101808600508,-0.764790686637285,-2.6075669495564924,0.528053288503243
250,-0.7604842803274711,-2.60650887342142,-1.5659011715584963,-0.7648357342519763,-2.6054526363411115,0.6397591806151426
251,-0.7604822975826515,-2.606508969509126,-1.5658921621858428,-0.7626352010963343,-2.6045729189763995,0.5520398109278286
252,-0.7604803148357356,-2.60650906560669,-1.5658831527424042,-0.7562434845582269,-2.6044068629336126,0.5920348194239086
253,-0.7604783320867394,-2.6065091617141265,-1.5658741432285406,-0.7568374474101855,-2.6063991171139245,0.6436990024651719
254,-0.7604763493356824,-2.6065092578314513,-1.5658651336446565,-0.76171380752051,-2.6070771545375204,0.557444328904598
255,-0.7604743665825863,-2.606509353958683,-1.5658561239911952,-0.7623280139315071,-2.6044856290615717,0.17142310680799583
256,-0.7604723838274756,-2.606509450095842,-1.5658471142686434,-0.7676697156429015,-2.6058197399117735,0.22010454418414294
257,-0.7604704010703773,-2.60650954624295,-1.5658381044775291,-0.7642848346350439,-2.601328761590025,-0.048932706539669524
258,-0.760468418311321,-2.6065096424000322,-1.5658290946184241,-0.7697534599539173,-2.600203981891602,0.08107699305394173
259,-0.7604664355503388,-2.6065097385671145,-1.5658200846919368,-0.7698095046578082,-2.5996952798476025,0.08990857301748079
260,-0.7604644527874652,-2.606509834744225,-1.56581107469872,-0.7633867668753502,-2.599481873618125,0.0340092090669557
261,-0.7604624700227378,-2.6065099309313937,-1.5658020646394637,-0.7633938623929424,-2.608790693101318,-0.2208270851783634
262,-0.7604604872561959,-2.606510027128653,-1.5657930545148993,-0.764053180320401,-2.610299467930069,-0.35971946614163314
263,-0.7604585044878815,-2.606510123336037,-1.5657840443257973,-0.7576023002289098,-2.610372493389565,-0.4921846148569573
264,-0.7604565217178392,-2.606510219553581,-1.5657750340729646,-0.7599187658674199,-2.6143612534042524,-0.7720701666318097
265,-0.760454538946116,-2.606510315781323,-1.5657660237572477,-0.769985938547108,-2.6145652371486925,-0.6591976727013235
266,-0.7604525561727611,-2.6065104120193023,-1.5657570133795324,-0.7688681281087729,-2.621843943582704,-0.304408475744151
267,-0.7604505733978261,-2.6065105082675606,-1.5657480029407362,-0.7706337718340202,-2.6266594670987478,-0.3699342782034057
268,-0.7604485906213646,-2.6065106045261404,-1.5657389924418195,-0.7699022090191284,-2.624147974161736,-0.562878647031509
269,-0.7604466078434332,-2.606510700795086,-1.5657299818837727,-0.7657115826049469,-2.620787713349072,-0.22014649681943
270,-0.7604446250640897,-2.6065107970744448,-1.5657209712676214,-0.7684264731196498,-2.610617424561283,-0.25171949851798375
271,-0.760442642283395,-2.606510893364264,-1.5657119605944299,-0.7647340488034958,-2.617705468545963,0.22475939927196728
272,-0.7604406595014116,-2.606510989664594,-1.5657029498652915,-0.7647313529679258,-2.6170389515169172,0.4303581208768538
273,-0.7604386767182041,-2.6065110859754856,-1.565693939081333,-0.7709306016631472,-2.6116431566787726,0.8199175436362368
274,-0.7604366939338393,-2.606511182296992,-1.565684928243714,-0.7712932351633403,-2.6104093672430615,0.7152581505366842
275,-0.7604347111483859,-2.606511278629168,-1.5656759173536259,-0.7674149802221644,-2.6074685956896464,0.7808988495991662
276,-0.7604327283619148,-2.6065113749720683,-1.565666906412287,-0.7665417412366995,-2.599205956066462,0.7107869219599874
277,-0.7604307455744986,-2.606511471325751,-1.5656578954209488,-0.7615983195028471,-2.6064232110798726,0.7264574316016942
278,-0.7604287627862115,-2.6065115676902755,-1.5656488843808898,-0.7591544734562623,-2.6091033671969184,0.7488616297584689
279,-0.76042677999713,-2.6065116640657005,-1.5656398732934158,-0.7607828153252842,-2.6047981641560405,0.8949777563585761
280,-0.7604247972073319,-2.606511760452088,-1.5656308621598602,-0.7604631615533629,-2.6086359506207994,0.9368958444894057
281,-0.760422814416897,-2.606511856849502,-1.5656218509815805,-0.7560298177576846,-2.6058719107224997,0.8734832064816082
282,-0.7604208316259067,-2.6065119532580048,-1.5656128397599636,-0.7580626586823674,-2.598187575191558,1.0046565884949024
283,-0.7604188488344437,-2.6065120496776624,-1.565603828496415,-0.7594461767772946,-2.605285039914543,1.1554480279366712
284,-0.7604168660425927,-2.6065121461085416,-1.5655948171923668,-0.758381727195703,-2.595438854576257,1.1751112124076104
285,-0.7604148832504396,-2.606512242550709,-1.5655858058492715,-0.7547157436046261,-2.600033643744633,1.246462340621143
286,-0.7604129004580715,-2.606512339004233,-1.565576794468602,-0.7623225606825563,-2.6082297938147847,1.2211490935140747
287,-0.7604109176655772,-2.606512435469184,-1.5655677830518546,-0.7591949197174046,-2.607659317304107,1.3285205697260483
288,-0.7604089348730466,-2.6065125319456324,-1.5655587716005404,-0.7575256051557513,-2.6068426488978202,1.3376609824531456
289,-0.7604069520805711,-2.606512628433649,-1.5655497601161912,-0.7616934856462816,-2.603380620458653,1.3624214124223943
290,-0.7604049692882429,-2.6065127249333067,-1.5655407486003543,-0.7603391510722135,-2.6012226033049277,1.3654973206221515
291,-0.7604029864961552,-2.606512821444679,-1.5655317370545943,-0.7608925437685552,-2.6006705916309523,1.4049116209979915
292,-0.7604010037044029,-2.606512917967839,-1.5655227254804887,-0.7597274929527399,-2.5988030206705566,1.476580608954327
293,-0.7603990209130811,-2.606513014502862,-1.5655137138796318,-0.754155172155757,-2.6038994581506234,1.4925909565045716
294,-0.7603970381222865,-2.6065131110498236,-1.565504702253626,-0.7542641072126774,-2.607221144803987,1.5387848698637112
295,-0.7603950553321162,-2.606513207608799,-1.5654956906040889,-0.7549177553936929,-2.608448645930119,1.4365703764691475
296,-0.7603930725426681,-2.606513304179865,-1.5654866789326471,-0.7579885995196004,-2.613223161708986,1.4300988847358689
297,-0.7603910897540408,-2.6065134007630992,-1.5654776672409376,-0.7567433555150104,-2.61666208227253,1.3808220756606389
298,-0.7603891069663337,-2.6065134973585784,-1.5654686555306025,-0.7593093293781478,-2.6125283144406097,1.4122020831033983
299,-0.7603871241796466,-2.606513593966381,-1.5654596438032957,-0.7623818480452883,-2.6121799097213443,1.4119528923250426
300,-0.7603851413940801,-2.6065136905865844,-1.565450632060672,-0.7666053742062519,-2.611427020030068,1.378770151286449
301,-0.7603816533018759,-2.606512714904045,-1.5654173166743282,-0.7650200113934524,-2.604677723734295,1.3623217708577497
302,-0.7603797448241703,-2.606512928336016,-1.5654094316930696,-0.7655621969887071,-2.604140867947556,1.3998237971573602
303,-0.760377931709876,-2.6065132006485925,-1.5654031163244542,-0.7591130455042022,-2.6062543181249587,1.4438090897104663
304,-0.7603761046665586,-2.6065134483379833,-1.565396599281948,-0.7640116317210414,-2.5991984741086065,1.466120633826205
305,-0.7603742580752741,-2.606513667832056,-1.5653897837729067,-0.7634463725342336,-2.605985047493644,1.5276942525701664
306,-0.7603723939722796,-2.606513863754787,-1.5653826976587586,-0.7642284659689086,-2.604894601945727,1.5974350867027716
307,-0.760370514636884,-2.606514040554888,-1.5653753738895035,-0.7632298026248852,-2.603396334634846,1.5881142677876723
308,-0.7603686220742379,-2.6065142018925225,-1.5653678419288264,-0.7638917691881768,-2.6053494402803405,1.6297974223593568
309,-0.7603667180184573,-2.6065143507346615,-1.5653601275981568,-0.7660087286861991,-2.6053056469028806,1.6281423482752426
310,-0.7603648039686693,-2.606514489482543,-1.5653522534936772,-0.7647774075931284,-2.6007255698841827,1.6604391984060918
311,-0.7603628812221269,-2.606514620078952,-1.5653442393910246,-0.7655637018999041,-2.6066244515004797,1.6318990917907408
312,-0.7603609509025606,-2.6065147440954397,-1.5653361026010397,-0.7646455039939754,-2.599248797661075,1.651412552190115
313,-0.7603590139843515,-2.606514862803003,-1.565327858280141,-0.7678110219879237,-2.5984909813588337,1.6802952599954255
314,-0.7603570713131609,-2.6065149772293372,-1.5653195197010557,-0.7617089300216731,-2.5975028911212363,1.7029513559925964
315,-0.7603551236235722,-2.6065150882052137,-1.5653110984890615,-0.7658539598928596,-2.5954597257824705,1.6556557274647739
316,-0.7603531715541985,-2.6065151964020363,-1.5653026048282088,-0.7616104049168355,-2.6025675665293577,1.7052203403420165
317,-0.760351215660639,-2.606515302362258,-1.5652940476414197,-0.7575947517537908,-2.5982393289768053,1.6718189248493296
318,-0.7603492564266117,-2.6065154065240117,-1.5652854347478202,-0.760633338676998,-2.592730469504602,1.7117385518668495
319,-0.7603472942735285,-2.6065155092410497,-1.5652767730002315,-0.7595031745616627,-2.599699326447287,1.7897829778669259
320,-0.7603453295687445,-2.6065156107988914,-1.565268068405372,-0.7609549550923194,-2.602260373739897,1.8509361963370503
321,-0.7603433626326729,-2.6065157114278867,-1.5652593262289538,-0.7625968435605831,-2.599954796551207,1.8442237121169271
322,-0.7603413937449305,-2.6065158113137956,-1.565250551087621,-0.7660095609577285,-2.60312682685974,1.9037212240306647
323,-0.7603394231496503,-2.606515910606347,-1.5652417470293785,-0.7613138077971153,-2.6014378231982866,1.876624884943766
324,-0.7603374510600812,-2.606516009426161,-1.5652329176039872,-0.7636412361575494,-2.607634998933598,1.8107701307463984
325,-0.7603354776625716,-2.6065161078703527,-1.5652240659245715,-0.7586445335774724,-2.6081854427221036,1.8334219541332673
326,-0.7603335031200262,-2.6065162060170626,-1.5652151947215687,-0.7574137238102271,-2.6095108148764887,1.8033689881461945
327,-0.7603315275749066,-2.6065163039291175,-1.5652063063899595,-0.7589929681779223,-2.605901149246115,1.7706120896584023
328,-0.7603295511518369,-2.6065164016569953,-1.565197403030649,-0.759028256869189,-2.611668457551445,1.8004577707666232
329,-0.7603275739598709,-2.606516499241215,-1.5651884864866983,-0.7628441994172652,-2.6143534462215845,1.7779505826942283
330,-0.7603255960944646,-2.606516596714273,-1.565179558375088,-0.7577644424968856,-2.6122987718883097,1.8037875138292794
331,-0.7603236176391929,-2.6065166941022038,-1.5651706201145343,-0.7628176417467271,-2.610642759411193,1.867629718145245
332,-0.7603216386672468,-2.6065167914258396,-1.5651616729498758,-0.7653013073001003,-2.611682244098893,1.9138110312900203
333,-0.7603196592427376,-2.6065168887018326,-1.5651527179734464,-0.7630972643534333,-2.6086579978328226,1.849480210752963
334,-0.7603176794218346,-2.606516985943471,-1.565143756143812,-0.7654697900715187,-2.604844332325174,1.8614012714407815
335,-0.760315699253759,-2.606517083161344,-1.565134788302194,-0.7628780679351949,-2.6098226698693434,1.8626997154869287
336,-0.7603137187816509,-2.6065171803638747,-1.5651258151868743,-0.766666384787556,-2.6049756525596273,1.8381133002936099
337,-0.7603117380433266,-2.606517277557751,-1.5651168374458182,-0.7642188132364043,-2.6016786064014172,1.7950544831378221
338,-0.7603097570719416,-2.6065173747482713,-1.5651078556477558,-0.767991670247543,-2.6037167456839043,1.7597800679736602
339,-0.7603077758965681,-2.606517471939622,-1.5650988702918887,-0.7612280372726553,-2.6125700410349992,1.8842282275957811
340,-0.7603057945427026,-2.6065175691351024,-1.565089881816415,-0.7558917526093502,-2.6105896563895397,1.8577294431621088
341,-0.7603038130327076,-2.6065176663373055,-1.5650808906059954,-0.7578780815702076,-2.6114679178458595,1.8033605177411658
342,-0.7603018313861998,-2.6065177635482604,-1.5650718969983135,-0.7633936567477027,-2.605264749901497,1.731805996470871
343,-0.7602998496203891,-2.6065178607695496,-1.5650629012898247,-0.7594315265977543,-2.602638309979255,1.76572116221415
344,-0.7602978677503756,-2.606517958002402,-1.5650539037407962,-0.7581247146687395,-2.596574116338667,1.732344165381834
345,-0.760295885789409,-2.6065180552477645,-1.5650449045797472,-0.7619703010501728,-2.599264826139464,1.7073496459542845
346,-0.7602939037491181,-2.6065181525063643,-1.5650359040073152,-0.7633405073319858,-2.5963333854992663,1.70630045208089
347,-0.7602919216397086,-2.6065182497787545,-1.5650269021996748,-0.7609233631880445,-2.5988215287545717,1.7481074534007266
348,-0.7602899394701382,-2.6065183470653523,-1.5650178993115267,-0.7619725324620604,-2.605520162372894,1.6658822871457415
349,-0.7602879572482715,-2.6065184443664697,-1.5650088954787191,-0.7629815565685666,-2.6045122428957814,1.6132226639711367
350,-0.760285974981012,-2.606518541682335,-1.5649998908205522,-0.7615320938540824,-2.609960988764378,1.5762248868637816
351,-0.7602839926744217,-2.6065186390131134,-1.5649908854417978,-0.762677730082061,-2.59808866434813,1.582316877922486
352,-0.760282010333823,-2.6065187363589217,-1.5649818794344748,-0.754525907102254,-2.593764871133486,1.5937751365376844
353,-0.7602800279638903,-2.6065188337198397,-1.5649728728794023,-0.7568344125471553,-2.5981230003416096,1.5928530103101528
354,-0.7602780455687282,-2.606518931095919,-1.56496386584757,-0.7580078395890031,-2.599830429147392,1.5274268713492585
355,-0.7602760631519426,-2.60651902848719,-1.564954858401335,-0.7581137495615617,-2.603157812486944,1.5658423374941288
356,-0.7602740807167002,-2.6065191258936693,-1.5649458505954725,-0.7615229851753059,-2.602345792168375,1.568823120227172
357,-0.7602720982657835,-2.606519223315361,-1.564936842478102,-0.7669043873625349,-2.6061002131691553,1.4892046344673087
358,-0.7602701158016365,-2.606519320752262,-1.5649278340914987,-0.7633549642921661,-2.604289127525826,1.5359860839486115
359,-0.7602681333264071,-2.6065194182043645,-1.564918825472799,-0.7620945022801261,-2.6023993206295915,1.508926653986797
360,-0.760266150841982,-2.6065195156716565,-1.5649098166546362,-0.7584328143572531,-2.6052424953072997,1.5745167332282266
361,-0.7602641683500193,-2.6065196131541244,-1.5649008076656756,-0.7602176583771919,-2.6060965448423357,1.6415428133883034
362,-0.7602621858519765,-2.606519710651754,-1.5648917985311053,-0.762260928982267,-2.601589971196481,1.667362494230446
363,-0.760260203349134,-2.606519808164531,-1.5648827892730583,-0.7566263342145434,-2.611078826275727,1.8260003743331212
364,-0.7602582208426176,-2.6065199056924397,-1.564873779910976,-0.7553056623551251,-2.6043516291004334,1.8497985137648973
365,-0.7602562383334164,-2.606520003235467,-1.5648647704619427,-0.7549908260491532,-2.611871179933675,1.8840462942243452
366,-0.7602542558223999,-2.6065201007936007,-1.5648557609409648,-0.7516020443247793,-2.610379017045312,1.8378053678385373
367,-0.7602522733103323,-2.6065201983668276,-1.5648467513612248,-0.754209673074668,-2.614483550904,1.8275468782874973
368,-0.7602502907978851,-2.606520295955136,-1.5648377417342982,-0.7565822360850045,-2.613504287970174,1.7789332990780096
369,-0.7602483082856482,-2.606520393558516,-1.564828732070357,-0.7547255772279352,-2.6164564084535593,1.761791069155897
370,-0.7602463257741404,-2.6065204911769584,-1.5648197223783227,-0.7593411263937401,-2.6132734260309958,1.7438925228403888
371,-0.7602443432638172,-2.6065205888104543,-1.5648107126660302,-0.7586831344331978,-2.6044879389841964,1.7658729295980238
372,-0.7602423607550782,-2.606520686458995,-1.5648017029403511,-0.7615699255366697,-2.601007240253874,1.7513026668652873
373,-0.7602403782482745,-2.6065207841225737,-1.56479269320731,-0.7559528207459804,-2.603208644646434,1.7656162176990544
374,-0.7602383957437141,-2.606520881801183,-1.5647836834721875,-0.7561880950513405,-2.607444015636609,1.7030606383195788
375,-0.7602364132416671,-2.606520979494815,-1.5647746737396016,-0.7581001732944566,-2.610911578888516,1.6904430619317325
376,-0.76023443074237,-2.6065210772034653,-1.5647656640135963,-0.7579365135696307,-2.6110583449805285,1.6272397329274921
377,-0.7602324482460298,-2.6065211749271255,-1.5647566542977034,-0.7582971147386997,-2.609832525954478,1.5877090026425889
378,-0.7602304657528274,-2.6065212726657894,-1.564747644595001,-0.7638424537642358,-2.6041879524470604,1.5341065027962624
379,-0.7602284832629205,-2.606521370419451,-1.5647386349081678,-0.7575285075101451,-2.6077040152846287,1.5098657355560188
380,-0.7602265007764465,-2.606521468188103,-1.5647296252395346,-0.7582351977327836,-2.6035077847884884,1.5207674766908628
381,-0.7602245182935251,-2.6065215659717382,-1.564720615591113,-0.7621997825879999,-2.608882128826305,1.492817647303337
382,-0.7602225358142594,-2.6065216637703497,-1.5647116059646444,-0.7605347357709219,-2.608933111729562,1.4844136707860722
383,-0.7602205533387384,-2.60652176158393,-1.564702596361622,-0.7601422293367393,-2.602036355693374,1.430636435253663
384,-0.7602185708670389,-2.6065218594124695,-1.564693586783322,-0.7657577303790412,-2.6085987435451794,1.4880877265131671
385,-0.760216588399226,-2.6065219572559615,-1.5646845772308255,-0.7655545725841135,-2.605992306316536,1.568975756028638
386,-0.7602146059353551,-2.6065220551143953,-1.5646755677050432,-0.7635445523432489,-2.6089233137181473,1.5651451023253538
387,-0.7602126234754726,-2.606522152987762,-1.564666558206731,-0.761234661321195,-2.600397494292956,1.546198269684439
388,-0.7602106410196163,-2.60652225087605,-1.5646575487365093,-0.7580900655003726,-2.602253832559889,1.5835695243919758
389,-0.7602086585678182,-2.606522348779249,-1.564648539294873,-0.7609810323893536,-2.6060038386358215,1.6544666558358734
390,-0.7602066761201023,-2.606522446697347,-1.5646395298822116,-0.7613850825570644,-2.610540670197098,1.6003890582055467
391,-0.7602046936764879,-2.606522544630332,-1.5646305204988105,-0.7611126558381809,-2.608505437727148,1.5191210106422188
392,-0.7602027112369888,-2.6065226425781898,-1.564621511144867,-0.7617256077535477,-2.6061611034773757,1.4970153289184387
393,-0.7602007288016137,-2.6065227405409073,-1.5646125018204997,-0.7558364898894565,-2.6047078062227986,1.4542500022596336
394,-0.7601987463703673,-2.6065228385184698,-1.564603492525753,-0.7583285503135053,-2.602371789083665,1.5135434863476438
395,-0.7601967639432506,-2.606522936510861,-1.5645944832606054,-0.7623615124316352,-2.6114118962689474,1.5575347716985097
396,-0.7601947815202607,-2.6065230345180654,-1.5645854740249747,-0.7560313158249973,-2.6151443424036063,1.6621683612190277
397,-0.7601927991013913,-2.606523132540066,-1.5645764648187264,-0.7571766428651475,-2.610536778960941,1.6894120322591533
398,-0.7601908166866337,-2.6065232305768444,-1.5645674556416707,-0.7622476202641679,-2.6125725505731046,1.7339329395943377
399,-0.7601888342759757,-2.606523328628382,-1.5645584464935771,-0.7601390385947621,-2.612139149398699,1.746464667563972
400,-0.7601868518694032,-2.60652342669466,-1.5645494373741662,-0.7577484965986693,-2.6172934233803815,1.706330860214383
401,-0.7601863726556503,-2.606524596379656,-1.5645647033719703,-0.7590398197696625,-2.6132466026094656,1.6568819320748915
402,-0.7601843163275313,-2.606524577561166,-1.5645545725668262,-0.7610803388588436,-2.6046735054862316,1.639080992326117
403,-0.7601821645583249,-2.606524499882607,-1.5645428714652605,-0.7588450386600333,-2.609047454968553,1.6194638973218245
404,-0.7601800266718812,-2.6065244469036473,-1.5645313713266555,-0.757465426306438,-2.607837015188298,1.5767737994169355
405,-0.7601779083072896,-2.6065244221996493,-1.564520169188462,-0.7580276460283378,-2.6078151383860795,1.5696344553816062
406,-0.7601758074350518,-2.606524421136243,-1.5645092372899818,-0.7556558377464002,-2.602981677606307,1.522626716133596
407,-0.760173721780058,-2.606524439254501,-1.5644985427477476,-0.757131447520829,-2.602654971833988,1.4885380161158124
408,-0.7601716493405084,-2.606524472885887,-1.5644880561514605,-0.7606146157186431,-2.603368123256075,1.4841318494765419
409,-0.7601695883850822,-2.606524519056779,-1.5644777517240585,-0.7584946945641992,-2.601857144830513,1.4589934491920684
410,-0.7601675374170024,-2.6065245753607185,-1.5644676069064778,-0.7588421406062879,-2.5996158560820497,1.4845640881935163
411,-0.7601654951409985,-2.606524639850866,-1.564457601954217,-0.7578487051044093,-2.598946008134875,1.4505308262283039
412,-0.7601634604350164,-2.6065247109525638,-1.5644477195825837,-0.7564359447733339,-2.602785499416507,1.488281270831425
413,-0.7601614323260956,-2.606524787392469,-1.5644379446571501,-0.7563420856471352,-2.6037807171964373,1.5785585166246725
414,-0.760159409969778,-2.606524868141144,-1.564428263923679,-0.7562402759733019,-2.6039691404378913,1.6016306664085533
415,-0.7601573926325013,-2.6065249523665592,-1.5644186657724557,-0.7564562120366458,-2.6055717159629412,1.6254621808639884
416,-0.7601553796765192,-2.606525039396428,-1.5644091400325069,-0.7571364144119241,-2.6085451330642897,1.6541207710920205
417,-0.760153370546967,-2.6065251286877085,-1.5643996777918925,-0.7553310763437455,-2.6027845557710005,1.6896338232729002
418,-0.7601513647607487,-2.6065252198019047,-1.5643902712406945,-0.757597139511784,-2.6048425612638098,1.7194135164652953
419,-0.760149361896979,-2.6065253123850733,-1.564380913533785,-0.7554692714937168,-2.6028974962706,1.6568986615614971
420,-0.760147361588747,-2.6065254061516328,-1.56437159867086,-0.7577959678911407,-2.6050603387882303,1.7494901103925684
421,-0.760145363516012,-2.6065255008712622,-1.5643623213915228,-0.7575053342592752,-2.6101432038131507,1.7421137570938867
422,-0.7601433673994709,-2.6065255963582996,-1.564353077083519,-0.7591414545748664,-2.612182881424899,1.757390622491394
423,-0.7601413729952509,-2.6065256924631592,-1.564343861702425,-0.7607909262194462,-2.602415156933154,1.7227909286254477
424,-0.7601393800903196,-2.6065257890653912,-1.5643346717013915,-0.7580011199039932,-2.601600604639569,1.7297230722270454
425,-0.760137388498505,-2.606525886068068,-1.564325503969617,-0.7609596530245766,-2.603122289480438,1.6909412283381386
426,-0.7601353980570461,-2.606525983393244,-1.5643163557784912,-0.7578832282919756,-2.605807155069635,1.627459748003855
427,-0.760133408623597,-2.606526080978287,-1.5643072247344314,-0.7535076138239403,-2.6055237611827633,1.7116907361444416
428,-0.7601314200736233,-2.606526178772907,-1.5642981087375702,-0.7593304756989592,-2.6022781311341965,1.663534787071787
429,-0.7601294322981398,-2.6065262767367647,-1.564289005945567,-0.760603856068237,-2.6021689666419485,1.6330168968617027
430,-0.7601274452017407,-2.606526374837532,-1.5642799147418942,-0.760028901795968,-2.605516640416282,1.680599640635345
431,-0.280388,-2.61075,-1.5642799147418942,-0.6231896892192152,-2.606606978135466,1.3137651854847334
432,0.1890042089806762,-2.61491557733459,-1.563889203262305,-0.2608815653365916,-2.576092205673497,0.09605056494846838
433,0.1883245209121041,-2.6149968514746744,-1.5631278300110045,-0.0731673669623579,-2.5487122722486206,0.07489869662838414
434,0.18840860947536334,-2.6224458164164797,-1.5688623874515792,0.037478832959614405,-2.5767815635340723,0.06850626746880234
435,0.1879737517597223,-2.6200702724770095,-1.5685919566102409,0.11093040330678833,-2.5998894433858375,0.08901663400761614
436,0.1877918301072616,-2.6180006369394424,-1.568527134144923,0.15048528397465255,-2.608694545703838,0.10235751425073769
437,0.18766626035589845,-2.6171191663243127,-1.5684356644206674,0.16465827644932896,-2.611655800209811,0.10736220825963419
438,0.18756504016248612,-2.617544108441724,-1.5683263469782955,0.1706538524950863,-2.6138212539613104,0.10479160746000496
439,0.1874805728015606,-2.6193564059311973,-1.568218119197179,0.17672481964962072,-2.611011925885259,0.10060503448891646
440,0.18742718787523205,-2.6170925603773694,-1.568185396801803,0.1742963192727421,-2.6116510471268257,0.10527011564008845
441,0.1873809960876221,-2.615557279138954,-1.5682207068649312,0.18066251357269997,-2.612621956489597,0.11106434844618257
442,0.1873411249156749,-2.6154728884748004,-1.568226679220774,0.18386316300361952,-2.613039522983604,0.11317170506069357
443,0.1873170412779875,-2.612552644702185,-1.5682839837639064,0.1863709477671768,-2.6129022866252853,0.11806632010611047
444,0.18729898595441077,-2.6099201036668567,-1.5683305380349164,0.19009971940523857,-2.611124878823413,0.1098754853597472
445,0.187286325061003,-2.6073388356801623,-1.5683714238011106,0.18697437218324445,-2.6116320443569294,0.11849209635980847
446,0.18727805902331093,-2.604768176010459,-1.5684088313945557,0.1834149205144719,-2.6120011077234664,0.12421046527886845
447,0.1872732808946651,-2.602200727319727,-1.568443369958637,0.18904915786036883,-2.6040318258493866,0.11730194053910316
448,0.18727119847299226,-2.599634923743857,-1.5684748429764452,0.18809114356442466,-2.6037629366772754,0.1300985102668943
449,0.18727122621914702,-2.5970702817879228,-1.5685037131683008,0.18422738740592018,-2.608498510591054,0.13208904186894968
450,0.18727290192189514,-2.5945065494566477,-1.5685303551364727,0.17993165978025705,-2.607893661101669,0.1431463781157827
451,0.18727585873922376,-2.591943547095808,-1.5685550725317157,0.18656957863449447,-2.6062842497087937,0.13993872378105285
452,0.18727980533442726,-2.589381133266897,-1.568578111435308,0.1928976631247881,-2.602637748925139,0.12675297917953363
453,0.18728451036842592,-2.586819194032756,-1.5685996712875176,0.1900213634985159,-2.603813784213657,0.1344879556005762
454,0.18728979023118764,-2.584257637242507,-1.5686199138901167,0.19152860955840453,-2.6005001504509075,0.14562586901672353
455,0.18729549931242295,-2.5816963883796666,-1.5686389707992598,0.19535330531446438,-2.5990816433693493,0.1511479194762491
456,0.18730152227824165,-2.5791353872480833,-1.568656949370776,0.1927544900730273,-2.5985517764655297,0.14950274882095763
457,0.18730776793508236,-2.576574585272718,-1.568673937683457,0.19018339707979892,-2.5981990932274983,0.14967662107954763
458,0.18731416435070647,-2.5740139432960287,-1.568690008533207,0.18981407731241887,-2.5924196220221942,0.1323324678317931
459,0.1873206549714706,-2.5714534297814,-1.5687052226612221,0.18757340812568818,-2.5899052137259955,0.15223251953531983
460,0.18732719552972085,-2.5688930193512927,-1.568719631352777,0.1877862773277723,-2.5877810074652197,0.15567975882327403
461,0.1873337515782896,-2.566332691599981,-1.5687332785207355,0.18732852836721803,-2.584285771437281,0.16595914275045912
462,0.18734029652300224,-2.563772430130924,-1.5687462023679895,0.1900138354100079,-2.5820026632091,0.17786925249747138
463,0.18734681005100207,-2.561212221777447,-1.56875843670704,0.19079658374714645,-2.5792997288069723,0.19959929121270592
464,0.18735327687386188,-2.558652055972674,-1.56877001200078,0.1915988950651236,-2.5764790732367526,0.21103388945409887
465,0.18735968572127837,-2.556091924240726,-1.5687809561775086,0.18530182123151745,-2.573557260970932,0.22883241127697587
466,0.187366028534356,-2.553531819786298,-1.5687912952633316,0.18441741119553698,-2.5669064474120127,0.23528632210575462
467,0.18737229981807155,-2.5509717371639007,-1.5688010538677066,0.18405817195598642,-2.5645341153392103,0.24070187654792577
468,0.1873784961207478,-2.5484116720115426,-1.568810255550943,0.18650567381549385,-2.564061235530565,0.24444979995478433
